대여소번호,시간대,mode,max,min,수량1,수량2,수량3,수량4,수량5,수량6,수량7,수량8,수량9,max_min_diff,service_level,upperbound,lowerbound
2718,16,6.0,30.0,6.0,11.0,30.0,10.0,29.0,21.0,18.0,6.0,7.0,12.0,25.44444444,68.0,29.0,10.0
2718,17,6.0,32.0,6.0,14.0,32.0,8.0,27.0,18.0,20.0,10.0,9.0,6.0,25.44444444,68.0,27.0,9.0
2718,18,8.0,30.0,8.0,17.0,25.0,9.0,30.0,24.0,19.0,12.0,8.0,8.0,25.44444444,68.0,25.0,9.0
2718,19,17.0,33.0,7.0,19.0,29.0,17.0,32.0,33.0,17.0,10.0,7.0,13.0,25.44444444,68.0,32.0,13.0
2718,20,14.0,36.0,7.0,21.0,25.0,19.0,36.0,36.0,14.0,14.0,7.0,15.0,25.44444444,68.0,36.0,14.0
2718,21,8.0,35.0,8.0,20.0,26.0,30.0,34.0,35.0,10.0,16.0,8.0,15.0,25.44444444,68.0,34.0,15.0
2718,22,31.0,38.0,10.0,21.0,31.0,31.0,37.0,38.0,11.0,16.0,10.0,19.0,25.44444444,68.0,37.0,16.0
2718,23,39.0,39.0,9.0,21.0,30.0,31.0,39.0,39.0,12.0,18.0,9.0,24.0,25.44444444,68.0,39.0,18.0
2719,0,10.0,24.0,10.0,12.0,19.0,10.0,10.0,24.0,15.0,22.0,24.0,,25.88888889,66.0,24.0,12.0
2719,1,17.0,23.0,6.0,12.0,17.0,6.0,9.0,21.0,11.0,17.0,23.0,,25.88888889,66.0,21.0,11.0
2719,2,15.0,22.0,6.0,12.0,15.0,6.0,9.0,15.0,11.0,16.0,22.0,,25.88888889,66.0,21.0,11.0
2719,3,13.0,21.0,3.0,13.0,3.0,16.0,6.0,8.0,13.0,11.0,15.0,21.0,25.88888889,66.0,21.0,11.0
2719,4,13.0,17.0,3.0,13.0,3.0,17.0,4.0,7.0,10.0,9.0,13.0,16.0,25.88888889,66.0,19.0,9.0
2719,5,8.0,16.0,3.0,13.0,3.0,16.0,4.0,7.0,8.0,8.0,13.0,16.0,25.88888889,66.0,18.0,8.0
2719,6,3.0,16.0,3.0,12.0,3.0,16.0,5.0,7.0,6.0,8.0,13.0,15.0,25.88888889,66.0,17.0,7.0
2719,7,16.0,16.0,3.0,13.0,3.0,16.0,6.0,8.0,7.0,11.0,14.0,16.0,25.88888889,66.0,18.0,8.0
2719,8,7.0,19.0,6.0,14.0,6.0,19.0,7.0,7.0,9.0,13.0,18.0,18.0,25.88888889,66.0,19.0,9.0
2719,9,11.0,21.0,7.0,16.0,7.0,20.0,8.0,11.0,11.0,16.0,20.0,21.0,25.88888889,66.0,21.0,11.0
2719,10,19.0,26.0,9.0,19.0,9.0,26.0,10.0,18.0,12.0,19.0,23.0,26.0,25.88888889,66.0,28.0,18.0
2719,11,14.0,31.0,14.0,21.0,14.0,30.0,15.0,23.0,17.0,22.0,26.0,31.0,25.88888889,66.0,31.0,21.0
2719,12,22.0,36.0,14.0,24.0,20.0,32.0,14.0,27.0,17.0,22.0,22.0,36.0,25.88888889,66.0,32.0,22.0
2719,13,19.0,39.0,12.0,19.0,19.0,39.0,12.0,30.0,19.0,21.0,27.0,35.0,25.88888889,66.0,30.0,19.0
2719,14,9.0,41.0,9.0,21.0,24.0,41.0,9.0,31.0,19.0,23.0,33.0,37.0,25.88888889,66.0,33.0,23.0
2719,15,36.0,38.0,15.0,18.0,21.0,38.0,15.0,36.0,17.0,26.0,32.0,36.0,25.88888889,66.0,36.0,21.0
2719,16,20.0,39.0,18.0,19.0,20.0,39.0,20.0,29.0,18.0,29.0,34.0,34.0,25.88888889,66.0,34.0,20.0
2719,17,6.0,35.0,6.0,10.0,27.0,25.0,14.0,6.0,15.0,35.0,31.0,33.0,25.88888889,66.0,31.0,15.0
2719,18,7.0,37.0,7.0,7.0,28.0,21.0,16.0,13.0,31.0,37.0,27.0,,25.88888889,66.0,31.0,16.0
2719,19,12.0,38.0,3.0,12.0,24.0,20.0,12.0,3.0,11.0,29.0,38.0,34.0,25.88888889,66.0,29.0,12.0
2719,20,10.0,40.0,5.0,10.0,22.0,16.0,19.0,5.0,10.0,24.0,40.0,31.0,25.88888889,66.0,26.0,16.0
2719,21,4.0,40.0,4.0,7.0,24.0,15.0,14.0,4.0,9.0,19.0,40.0,25.0,25.88888889,66.0,24.0,14.0
2719,22,11.0,39.0,5.0,5.0,22.0,15.0,13.0,11.0,11.0,39.0,22.0,,25.88888889,66.0,22.0,11.0
2719,23,4.0,31.0,4.0,6.0,20.0,13.0,11.0,4.0,14.0,9.0,31.0,21.0,25.88888889,66.0,21.0,11.0
2720,0,17.0,19.0,3.0,5.0,17.0,19.0,17.0,3.0,8.0,,,,25.0,68.0,18.0,8.0
2720,1,4.0,20.0,4.0,4.0,16.0,20.0,15.0,6.0,,,,,25.0,68.0,25.0,15.0
2720,2,4.0,17.0,4.0,4.0,16.0,17.0,14.0,5.0,,,,,25.0,68.0,24.0,14.0
2720,3,3.0,21.0,3.0,3.0,17.0,21.0,15.0,3.0,,,,,25.0,68.0,25.0,15.0
2720,4,4.0,21.0,4.0,4.0,17.0,21.0,15.0,4.0,,,,,25.0,68.0,25.0,15.0
2720,5,3.0,20.0,3.0,4.0,17.0,20.0,15.0,3.0,,,,,25.0,68.0,25.0,15.0
2720,6,15.0,19.0,15.0,17.0,19.0,15.0,,,,,,,25.0,68.0,27.0,17.0
2720,7,17.0,19.0,3.0,17.0,19.0,17.0,3.0,,,,,,25.0,68.0,27.0,17.0
2720,8,3.0,21.0,3.0,3.0,19.0,21.0,4.0,19.0,3.0,3.0,,,25.0,68.0,19.0,5.0
2720,9,3.0,27.0,3.0,4.0,27.0,22.0,5.0,19.0,3.0,5.0,3.0,,25.0,68.0,22.0,5.0
2720,10,8.0,28.0,3.0,8.0,28.0,25.0,13.0,25.0,9.0,3.0,8.0,9.0,25.0,68.0,25.0,8.0
2720,11,9.0,31.0,7.0,9.0,29.0,29.0,16.0,31.0,13.0,7.0,15.0,9.0,25.0,68.0,29.0,9.0
2720,12,10.0,36.0,6.0,10.0,33.0,34.0,25.0,36.0,12.0,6.0,16.0,10.0,25.0,68.0,34.0,10.0
2720,13,6.0,39.0,6.0,7.0,35.0,39.0,24.0,38.0,13.0,6.0,15.0,9.0,25.0,68.0,38.0,9.0
2720,14,11.0,40.0,6.0,6.0,35.0,40.0,25.0,37.0,14.0,11.0,11.0,17.0,25.0,68.0,37.0,11.0
2720,15,10.0,49.0,10.0,11.0,34.0,46.0,26.0,49.0,10.0,15.0,14.0,10.0,25.0,68.0,46.0,11.0
2720,16,8.0,51.0,8.0,15.0,35.0,51.0,30.0,50.0,11.0,18.0,8.0,12.0,25.0,68.0,50.0,12.0
2720,17,35.0,56.0,8.0,16.0,35.0,56.0,35.0,48.0,8.0,25.0,14.0,12.0,25.0,68.0,48.0,14.0
2720,18,13.0,64.0,11.0,17.0,31.0,64.0,33.0,48.0,13.0,27.0,11.0,13.0,25.0,68.0,48.0,13.0
2720,19,5.0,64.0,5.0,20.0,23.0,64.0,32.0,47.0,17.0,21.0,5.0,10.0,25.0,68.0,47.0,17.0
2720,20,4.0,64.0,4.0,16.0,20.0,64.0,26.0,52.0,12.0,18.0,4.0,11.0,25.0,68.0,52.0,12.0
2720,21,11.0,63.0,9.0,11.0,21.0,63.0,24.0,48.0,11.0,16.0,9.0,17.0,25.0,68.0,48.0,11.0
2720,22,11.0,63.0,3.0,11.0,21.0,63.0,21.0,42.0,15.0,7.0,3.0,11.0,25.0,68.0,42.0,11.0
2720,23,7.0,63.0,7.0,10.0,25.0,63.0,19.0,38.0,7.0,15.0,,,25.0,68.0,38.0,15.0
2721,0,7.0,45.0,7.0,28.0,21.0,20.0,40.0,7.0,24.0,34.0,11.0,45.0,27.55555556,66.0,34.0,21.0
2721,1,24.0,48.0,6.0,24.0,24.0,22.0,46.0,6.0,35.0,34.0,11.0,48.0,27.55555556,66.0,35.0,24.0
2721,2,18.0,41.0,7.0,23.0,23.0,18.0,41.0,7.0,35.0,32.0,18.0,40.0,27.55555556,66.0,35.0,23.0
2721,3,7.0,42.0,7.0,22.0,21.0,26.0,42.0,7.0,29.0,31.0,19.0,41.0,27.55555556,66.0,32.0,22.0
2721,4,22.0,44.0,8.0,22.0,25.0,25.0,44.0,8.0,22.0,29.0,17.0,40.0,27.55555556,66.0,32.0,22.0
2721,5,24.0,43.0,9.0,24.0,24.0,22.0,43.0,9.0,21.0,28.0,16.0,41.0,27.55555556,66.0,32.0,22.0
2721,6,20.0,41.0,8.0,24.0,20.0,20.0,39.0,8.0,20.0,26.0,15.0,41.0,27.55555556,66.0,30.0,20.0
2721,7,8.0,37.0,8.0,24.0,16.0,17.0,35.0,8.0,13.0,23.0,10.0,37.0,27.55555556,66.0,26.0,16.0
2721,8,6.0,31.0,6.0,23.0,13.0,11.0,29.0,6.0,12.0,24.0,6.0,31.0,27.55555556,66.0,24.0,12.0
2721,9,4.0,30.0,4.0,24.0,15.0,10.0,25.0,5.0,6.0,18.0,4.0,30.0,27.55555556,66.0,24.0,10.0
2721,10,15.0,27.0,6.0,17.0,9.0,6.0,15.0,10.0,13.0,15.0,27.0,,27.55555556,66.0,20.0,10.0
2721,11,4.0,22.0,3.0,13.0,4.0,3.0,12.0,6.0,4.0,10.0,22.0,,27.55555556,66.0,15.0,5.0
2721,12,5.0,22.0,3.0,6.0,5.0,3.0,5.0,7.0,22.0,,,,27.55555556,66.0,15.0,5.0
2721,13,3.0,15.0,3.0,4.0,8.0,3.0,8.0,3.0,4.0,15.0,,,27.55555556,66.0,15.0,5.0
2721,14,3.0,20.0,3.0,3.0,5.0,3.0,6.0,4.0,4.0,3.0,20.0,,27.55555556,66.0,15.0,5.0
2721,15,3.0,27.0,3.0,23.0,3.0,6.0,11.0,5.0,7.0,17.0,27.0,,27.55555556,66.0,23.0,6.0
2721,16,16.0,31.0,3.0,16.0,6.0,3.0,16.0,3.0,6.0,11.0,16.0,31.0,27.55555556,66.0,16.0,6.0
2721,17,4.0,27.0,4.0,18.0,6.0,4.0,13.0,4.0,12.0,27.0,,,27.55555556,66.0,18.0,6.0
2721,18,5.0,23.0,3.0,23.0,5.0,19.0,3.0,4.0,5.0,9.0,19.0,,27.55555556,66.0,19.0,5.0
2721,19,3.0,23.0,3.0,21.0,13.0,9.0,18.0,3.0,10.0,8.0,6.0,23.0,27.55555556,66.0,19.0,9.0
2721,20,12.0,26.0,7.0,26.0,12.0,10.0,12.0,9.0,7.0,23.0,23.0,,27.55555556,66.0,23.0,10.0
2721,21,9.0,31.0,3.0,31.0,14.0,11.0,9.0,3.0,9.0,5.0,26.0,23.0,27.55555556,66.0,23.0,9.0
2721,22,4.0,35.0,4.0,31.0,23.0,11.0,6.0,4.0,12.0,8.0,35.0,21.0,27.55555556,66.0,23.0,11.0
2721,23,12.0,40.0,7.0,31.0,19.0,12.0,13.0,7.0,24.0,12.0,40.0,25.0,27.55555556,66.0,25.0,13.0
2723,0,10.0,41.0,7.0,31.0,10.0,38.0,24.0,41.0,10.0,22.0,7.0,18.0,27.88888889,66.0,31.0,18.0
2723,1,9.0,43.0,9.0,27.0,11.0,36.0,21.0,43.0,9.0,16.0,9.0,19.0,27.88888889,66.0,27.0,16.0
2723,2,4.0,43.0,4.0,22.0,8.0,34.0,18.0,43.0,4.0,16.0,5.0,12.0,27.88888889,66.0,22.0,12.0
2723,3,4.0,42.0,4.0,18.0,4.0,32.0,13.0,42.0,14.0,7.0,,,27.88888889,66.0,32.0,13.0
2723,4,9.0,41.0,9.0,18.0,32.0,12.0,41.0,11.0,9.0,,,,27.88888889,66.0,32.0,12.0
2723,5,7.0,37.0,7.0,18.0,32.0,10.0,37.0,7.0,8.0,,,,27.88888889,66.0,32.0,10.0
2723,6,7.0,36.0,7.0,18.0,33.0,7.0,36.0,7.0,7.0,,,,27.88888889,66.0,33.0,7.0
2723,7,9.0,36.0,3.0,17.0,35.0,9.0,36.0,9.0,3.0,4.0,,,27.88888889,66.0,35.0,9.0
2723,8,8.0,35.0,3.0,15.0,34.0,8.0,35.0,8.0,3.0,,,,27.88888889,66.0,34.0,8.0
2723,9,3.0,36.0,3.0,16.0,3.0,35.0,12.0,36.0,8.0,5.0,,,27.88888889,66.0,35.0,8.0
2723,10,12.0,35.0,3.0,12.0,35.0,12.0,34.0,10.0,3.0,6.0,,,27.88888889,66.0,34.0,10.0
2723,11,7.0,33.0,3.0,10.0,7.0,15.0,33.0,6.0,11.0,7.0,3.0,,27.88888889,66.0,17.0,7.0
2723,12,6.0,33.0,3.0,14.0,3.0,6.0,23.0,33.0,10.0,10.0,9.0,6.0,27.88888889,66.0,19.0,9.0
2723,13,6.0,25.0,4.0,11.0,4.0,6.0,25.0,17.0,10.0,13.0,6.0,7.0,27.88888889,66.0,17.0,7.0
2723,14,13.0,27.0,4.0,13.0,4.0,5.0,27.0,13.0,11.0,10.0,7.0,8.0,27.88888889,66.0,18.0,8.0
2723,15,14.0,24.0,3.0,16.0,3.0,14.0,24.0,13.0,5.0,8.0,6.0,14.0,27.88888889,66.0,18.0,8.0
2723,16,18.0,19.0,4.0,19.0,10.0,18.0,15.0,17.0,4.0,7.0,9.0,18.0,27.88888889,66.0,20.0,10.0
2723,17,9.0,24.0,9.0,20.0,16.0,17.0,12.0,18.0,9.0,9.0,9.0,24.0,27.88888889,66.0,22.0,12.0
2723,18,15.0,27.0,12.0,23.0,21.0,15.0,12.0,20.0,16.0,15.0,15.0,27.0,27.88888889,66.0,25.0,15.0
2723,19,15.0,34.0,13.0,25.0,21.0,15.0,21.0,24.0,20.0,13.0,15.0,34.0,27.88888889,66.0,30.0,20.0
2723,20,28.0,31.0,13.0,31.0,25.0,13.0,28.0,28.0,21.0,16.0,21.0,28.0,27.88888889,66.0,31.0,21.0
2723,21,31.0,33.0,14.0,30.0,31.0,14.0,33.0,28.0,31.0,20.0,25.0,26.0,27.88888889,66.0,36.0,26.0
2723,22,29.0,42.0,14.0,29.0,35.0,14.0,42.0,26.0,29.0,15.0,27.0,23.0,27.88888889,66.0,36.0,26.0
2723,23,25.0,42.0,10.0,30.0,34.0,14.0,42.0,24.0,25.0,10.0,25.0,23.0,27.88888889,66.0,34.0,24.0
2724,0,12.0,43.0,12.0,20.0,43.0,36.0,18.0,22.0,12.0,13.0,28.0,,16.22222222,74.0,36.0,18.0
2724,1,5.0,44.0,5.0,22.0,44.0,37.0,21.0,23.0,15.0,14.0,5.0,28.0,16.22222222,74.0,37.0,15.0
2724,2,22.0,46.0,8.0,23.0,46.0,36.0,22.0,22.0,16.0,15.0,8.0,26.0,16.22222222,74.0,36.0,16.0
2724,3,15.0,46.0,8.0,23.0,46.0,36.0,22.0,22.0,15.0,15.0,8.0,25.0,16.22222222,74.0,36.0,15.0
2724,4,22.0,46.0,8.0,23.0,46.0,36.0,22.0,22.0,16.0,15.0,8.0,25.0,16.22222222,74.0,36.0,16.0
2724,5,23.0,46.0,8.0,23.0,46.0,36.0,22.0,23.0,18.0,16.0,8.0,26.0,16.22222222,74.0,36.0,18.0
2724,6,22.0,46.0,8.0,23.0,46.0,36.0,22.0,22.0,18.0,16.0,8.0,24.0,16.22222222,74.0,36.0,18.0
2724,7,22.0,47.0,7.0,23.0,47.0,35.0,21.0,22.0,17.0,12.0,7.0,22.0,16.22222222,74.0,35.0,17.0
2724,8,23.0,46.0,7.0,23.0,46.0,35.0,20.0,23.0,17.0,12.0,7.0,22.0,16.22222222,74.0,35.0,17.0
2724,9,21.0,45.0,8.0,21.0,45.0,33.0,27.0,22.0,16.0,11.0,8.0,21.0,16.22222222,74.0,33.0,16.0
2724,10,5.0,45.0,5.0,21.0,45.0,32.0,28.0,18.0,10.0,13.0,5.0,20.0,16.22222222,74.0,32.0,13.0
2724,11,21.0,44.0,10.0,21.0,44.0,33.0,27.0,22.0,10.0,29.0,16.0,21.0,16.22222222,74.0,33.0,21.0
2724,12,23.0,41.0,6.0,27.0,41.0,31.0,23.0,23.0,6.0,25.0,12.0,21.0,16.22222222,74.0,31.0,21.0
2724,13,25.0,42.0,4.0,29.0,42.0,31.0,21.0,25.0,4.0,25.0,11.0,25.0,16.22222222,74.0,31.0,21.0
2724,14,33.0,39.0,7.0,30.0,39.0,33.0,21.0,27.0,18.0,33.0,7.0,28.0,16.22222222,74.0,33.0,21.0
2724,15,6.0,41.0,6.0,30.0,41.0,33.0,21.0,28.0,19.0,27.0,6.0,24.0,16.22222222,74.0,33.0,21.0
2724,16,16.0,39.0,16.0,32.0,39.0,35.0,20.0,30.0,16.0,28.0,24.0,22.0,16.22222222,74.0,35.0,22.0
2724,17,32.0,38.0,17.0,38.0,34.0,32.0,21.0,32.0,18.0,29.0,19.0,17.0,16.22222222,74.0,34.0,19.0
2724,18,15.0,39.0,15.0,39.0,31.0,25.0,22.0,27.0,15.0,29.0,23.0,19.0,16.22222222,74.0,32.0,22.0
2724,19,14.0,39.0,14.0,38.0,39.0,24.0,23.0,21.0,17.0,29.0,25.0,14.0,16.22222222,74.0,38.0,21.0
2724,20,37.0,37.0,14.0,37.0,37.0,27.0,21.0,20.0,15.0,25.0,22.0,14.0,16.22222222,74.0,37.0,20.0
2724,21,21.0,39.0,12.0,39.0,37.0,27.0,21.0,21.0,12.0,27.0,23.0,14.0,16.22222222,74.0,37.0,21.0
2724,22,21.0,39.0,12.0,39.0,38.0,27.0,21.0,21.0,12.0,25.0,22.0,17.0,16.22222222,74.0,38.0,21.0
2724,23,13.0,36.0,13.0,36.0,35.0,26.0,22.0,27.0,13.0,24.0,21.0,23.0,16.22222222,74.0,35.0,22.0
2725,0,12.0,42.0,3.0,3.0,22.0,9.0,42.0,22.0,23.0,18.0,12.0,12.0,24.11111111,68.0,23.0,12.0
2725,1,9.0,43.0,9.0,21.0,9.0,43.0,22.0,24.0,17.0,10.0,9.0,,24.11111111,68.0,24.0,10.0
2725,2,8.0,42.0,8.0,21.0,12.0,42.0,24.0,23.0,17.0,8.0,9.0,,24.11111111,68.0,24.0,12.0
2725,3,8.0,42.0,8.0,22.0,11.0,42.0,24.0,23.0,17.0,8.0,9.0,,24.11111111,68.0,24.0,11.0
2725,4,22.0,42.0,7.0,22.0,11.0,42.0,22.0,23.0,17.0,7.0,9.0,,24.11111111,68.0,23.0,11.0
2725,5,22.0,42.0,7.0,22.0,11.0,42.0,22.0,23.0,17.0,7.0,9.0,,24.11111111,68.0,23.0,11.0
2725,6,22.0,42.0,7.0,22.0,11.0,42.0,22.0,23.0,17.0,7.0,9.0,,24.11111111,68.0,23.0,11.0
2725,7,23.0,44.0,9.0,23.0,11.0,44.0,21.0,23.0,17.0,10.0,9.0,,24.11111111,68.0,23.0,11.0
2725,8,9.0,45.0,4.0,4.0,24.0,9.0,45.0,23.0,25.0,21.0,12.0,9.0,24.11111111,68.0,25.0,9.0
2725,9,5.0,43.0,5.0,5.0,26.0,11.0,43.0,24.0,29.0,23.0,6.0,12.0,24.11111111,68.0,29.0,11.0
2725,10,13.0,44.0,8.0,8.0,28.0,13.0,44.0,21.0,28.0,24.0,9.0,13.0,24.11111111,68.0,28.0,13.0
2725,11,7.0,40.0,7.0,21.0,29.0,11.0,40.0,23.0,32.0,26.0,7.0,13.0,24.11111111,68.0,32.0,13.0
2725,12,9.0,46.0,9.0,20.0,30.0,9.0,46.0,19.0,27.0,28.0,9.0,16.0,24.11111111,68.0,30.0,16.0
2725,13,11.0,46.0,8.0,20.0,28.0,11.0,46.0,23.0,27.0,28.0,11.0,8.0,24.11111111,68.0,28.0,11.0
2725,14,10.0,46.0,10.0,23.0,33.0,14.0,46.0,24.0,28.0,26.0,10.0,11.0,24.11111111,68.0,33.0,14.0
2725,15,25.0,51.0,8.0,27.0,25.0,14.0,51.0,32.0,25.0,29.0,8.0,10.0,24.11111111,68.0,32.0,14.0
2725,16,26.0,46.0,4.0,15.0,19.0,26.0,46.0,26.0,27.0,27.0,7.0,4.0,24.11111111,68.0,27.0,15.0
2725,17,8.0,35.0,8.0,8.0,11.0,26.0,35.0,11.0,13.0,17.0,8.0,,24.11111111,68.0,26.0,11.0
2725,18,8.0,29.0,3.0,9.0,8.0,24.0,29.0,8.0,13.0,3.0,,,24.11111111,68.0,24.0,8.0
2725,19,7.0,26.0,7.0,7.0,26.0,26.0,7.0,13.0,,,,,24.11111111,68.0,26.0,13.0
2725,20,6.0,26.0,6.0,6.0,26.0,25.0,20.0,7.0,16.0,,,,24.11111111,68.0,26.0,16.0
2725,21,12.0,31.0,3.0,11.0,12.0,26.0,31.0,15.0,28.0,13.0,12.0,3.0,24.11111111,68.0,28.0,12.0
2725,22,9.0,28.0,6.0,10.0,9.0,26.0,28.0,15.0,25.0,10.0,9.0,6.0,24.11111111,68.0,26.0,9.0
2725,23,9.0,26.0,4.0,9.0,9.0,26.0,23.0,12.0,17.0,15.0,11.0,4.0,24.11111111,68.0,23.0,9.0
2727,0,3.0,23.0,3.0,19.0,11.0,5.0,23.0,12.0,3.0,13.0,,,16.11111111,74.0,21.0,11.0
2727,1,3.0,23.0,3.0,18.0,11.0,5.0,23.0,10.0,3.0,13.0,,,16.11111111,74.0,20.0,10.0
2727,2,13.0,23.0,3.0,18.0,13.0,5.0,23.0,9.0,3.0,13.0,,,16.11111111,74.0,19.0,9.0
2727,3,5.0,24.0,3.0,17.0,11.0,5.0,24.0,5.0,3.0,13.0,,,16.11111111,74.0,17.0,5.0
2727,4,5.0,23.0,3.0,17.0,11.0,5.0,23.0,5.0,3.0,14.0,,,16.11111111,74.0,17.0,5.0
2727,5,5.0,23.0,3.0,17.0,11.0,5.0,23.0,5.0,3.0,14.0,,,16.11111111,74.0,17.0,5.0
2727,6,5.0,23.0,3.0,17.0,11.0,5.0,23.0,5.0,3.0,13.0,,,16.11111111,74.0,17.0,5.0
2727,7,3.0,23.0,3.0,17.0,11.0,6.0,23.0,5.0,3.0,15.0,,,16.11111111,74.0,17.0,6.0
2727,8,3.0,24.0,3.0,17.0,5.0,13.0,6.0,24.0,7.0,3.0,16.0,,16.11111111,74.0,17.0,6.0
2727,9,3.0,24.0,3.0,16.0,3.0,14.0,7.0,24.0,9.0,3.0,16.0,,16.11111111,74.0,17.0,7.0
2727,10,3.0,23.0,3.0,17.0,4.0,13.0,6.0,23.0,14.0,3.0,16.0,,16.11111111,74.0,17.0,6.0
2727,11,13.0,25.0,3.0,14.0,4.0,13.0,8.0,25.0,13.0,3.0,18.0,,16.11111111,74.0,18.0,8.0
2727,12,14.0,26.0,3.0,14.0,13.0,4.0,26.0,14.0,3.0,18.0,,,16.11111111,74.0,23.0,13.0
2727,13,5.0,25.0,5.0,21.0,13.0,7.0,25.0,11.0,5.0,19.0,,,16.11111111,74.0,21.0,11.0
2727,14,7.0,27.0,7.0,21.0,15.0,7.0,27.0,11.0,20.0,,,,16.11111111,74.0,25.0,15.0
2727,15,4.0,32.0,4.0,26.0,23.0,13.0,5.0,32.0,12.0,4.0,8.0,20.0,16.11111111,74.0,26.0,8.0
2727,16,27.0,36.0,7.0,27.0,25.0,11.0,27.0,36.0,13.0,7.0,19.0,,16.11111111,74.0,27.0,13.0
2727,17,8.0,30.0,8.0,29.0,19.0,10.0,26.0,30.0,13.0,8.0,15.0,,16.11111111,74.0,29.0,13.0
2727,18,6.0,31.0,6.0,28.0,17.0,9.0,21.0,31.0,11.0,6.0,16.0,,16.11111111,74.0,28.0,11.0
2727,19,9.0,32.0,3.0,25.0,14.0,9.0,23.0,32.0,11.0,3.0,9.0,19.0,16.11111111,74.0,25.0,9.0
2727,20,9.0,30.0,9.0,25.0,14.0,9.0,25.0,30.0,9.0,11.0,17.0,,16.11111111,74.0,25.0,11.0
2727,21,26.0,26.0,6.0,25.0,13.0,9.0,26.0,26.0,6.0,14.0,19.0,,16.11111111,74.0,26.0,13.0
2727,22,6.0,26.0,6.0,25.0,14.0,9.0,26.0,21.0,6.0,13.0,18.0,,16.11111111,74.0,25.0,13.0
2727,23,3.0,28.0,3.0,28.0,11.0,9.0,23.0,22.0,3.0,13.0,18.0,,16.11111111,74.0,23.0,11.0
2728,0,35.0,53.0,14.0,25.0,37.0,35.0,35.0,14.0,19.0,53.0,,,57.33333333,62.0,37.0,25.0
2728,1,6.0,43.0,6.0,14.0,24.0,6.0,43.0,,,,,,57.33333333,62.0,34.0,24.0
2728,2,9.0,43.0,9.0,9.0,20.0,43.0,,,,,,,57.33333333,62.0,30.0,20.0
2728,3,3.0,38.0,3.0,7.0,16.0,3.0,38.0,,,,,,57.33333333,62.0,26.0,16.0
2728,4,5.0,41.0,5.0,5.0,20.0,5.0,41.0,,,,,,57.33333333,62.0,30.0,20.0
2728,5,6.0,39.0,6.0,6.0,18.0,39.0,,,,,,,57.33333333,62.0,28.0,18.0
2728,6,3.0,40.0,3.0,6.0,23.0,3.0,3.0,5.0,40.0,,,,57.33333333,62.0,23.0,5.0
2728,7,5.0,49.0,4.0,6.0,5.0,5.0,19.0,4.0,8.0,49.0,,,57.33333333,62.0,19.0,5.0
2728,8,9.0,53.0,6.0,9.0,9.0,7.0,7.0,23.0,9.0,6.0,53.0,,57.33333333,62.0,19.0,9.0
2728,9,9.0,52.0,3.0,38.0,9.0,4.0,9.0,26.0,7.0,3.0,28.0,52.0,57.33333333,62.0,28.0,9.0
2728,10,19.0,59.0,12.0,44.0,14.0,27.0,19.0,19.0,12.0,26.0,32.0,59.0,57.33333333,62.0,32.0,19.0
2728,11,18.0,64.0,18.0,47.0,18.0,34.0,20.0,25.0,19.0,21.0,41.0,64.0,57.33333333,62.0,41.0,21.0
2728,12,20.0,72.0,20.0,55.0,20.0,33.0,36.0,38.0,25.0,29.0,43.0,72.0,57.33333333,62.0,43.0,33.0
2728,13,38.0,85.0,29.0,58.0,29.0,34.0,38.0,47.0,38.0,31.0,56.0,85.0,57.33333333,62.0,56.0,38.0
2728,14,20.0,88.0,20.0,57.0,20.0,35.0,43.0,52.0,51.0,32.0,56.0,88.0,57.33333333,62.0,56.0,43.0
2728,15,35.0,88.0,30.0,57.0,35.0,35.0,48.0,61.0,54.0,30.0,60.0,88.0,57.33333333,62.0,60.0,48.0
2728,16,63.0,98.0,21.0,63.0,51.0,21.0,63.0,59.0,57.0,34.0,66.0,98.0,57.33333333,62.0,67.0,57.0
2728,17,55.0,97.0,28.0,69.0,53.0,34.0,55.0,58.0,55.0,28.0,73.0,97.0,57.33333333,62.0,69.0,55.0
2728,18,30.0,97.0,30.0,75.0,43.0,33.0,58.0,65.0,57.0,30.0,73.0,97.0,57.33333333,62.0,73.0,57.0
2728,19,24.0,90.0,24.0,77.0,54.0,31.0,45.0,68.0,49.0,24.0,74.0,90.0,57.33333333,62.0,74.0,49.0
2728,20,21.0,99.0,21.0,79.0,59.0,33.0,51.0,65.0,57.0,21.0,81.0,99.0,57.33333333,62.0,79.0,57.0
2728,21,29.0,85.0,29.0,74.0,65.0,31.0,55.0,70.0,61.0,29.0,81.0,85.0,57.33333333,62.0,74.0,61.0
2728,22,63.0,82.0,30.0,63.0,51.0,32.0,47.0,63.0,58.0,30.0,82.0,73.0,57.33333333,62.0,63.0,51.0
2728,23,41.0,68.0,24.0,49.0,38.0,31.0,40.0,41.0,47.0,24.0,68.0,41.0,57.33333333,62.0,50.0,40.0
2729,0,10.0,50.0,10.0,13.0,10.0,24.0,50.0,46.0,33.0,26.0,17.0,,25.44444444,68.0,46.0,17.0
2729,1,9.0,49.0,9.0,9.0,22.0,49.0,42.0,31.0,24.0,18.0,,,25.44444444,68.0,42.0,22.0
2729,2,9.0,44.0,9.0,9.0,21.0,44.0,37.0,27.0,23.0,17.0,,,25.44444444,68.0,37.0,21.0
2729,3,4.0,42.0,4.0,4.0,19.0,42.0,30.0,25.0,18.0,13.0,,,25.44444444,68.0,30.0,18.0
