대여소번호,시간대,mode,max,min,수량1,수량2,수량3,수량4,수량5,수량6,수량7,수량8,수량9
1169,17,4,35,4,7,14.0,4.0,24.0,6.0,20.0,35.0,31.0,28.0
1169,18,8,37,3,8,8.0,3.0,22.0,6.0,18.0,30.0,37.0,25.0
1169,19,6,32,3,10,3.0,6.0,18.0,6.0,16.0,30.0,32.0,24.0
1169,20,6,32,6,10,6.0,18.0,17.0,32.0,31.0,29.0,,
1169,21,6,34,6,11,6.0,18.0,19.0,34.0,26.0,29.0,,
1169,22,22,34,6,13,6.0,8.0,17.0,34.0,22.0,22.0,,
1169,23,4,34,3,8,3.0,4.0,4.0,21.0,34.0,17.0,25.0,
1170,0,16,16,3,16,15.0,3.0,14.0,16.0,9.0,8.0,,
1170,1,4,17,4,13,15.0,5.0,13.0,17.0,4.0,4.0,4.0,
1170,2,3,17,3,13,13.0,6.0,12.0,17.0,3.0,4.0,3.0,
1170,3,3,15,3,12,14.0,5.0,9.0,15.0,3.0,3.0,,
1170,4,4,15,4,11,12.0,4.0,8.0,15.0,,,,
1170,5,3,15,3,10,11.0,4.0,15.0,3.0,,,,
1170,6,3,15,3,9,11.0,3.0,15.0,,,,,
1170,7,8,15,8,8,10.0,15.0,,,,,,
1170,8,8,18,8,8,9.0,15.0,18.0,16.0,17.0,,,
1170,9,16,18,5,9,13.0,5.0,14.0,18.0,17.0,16.0,16.0,
1170,10,9,22,9,9,9.0,14.0,22.0,20.0,17.0,18.0,,
1170,11,9,20,9,9,9.0,16.0,15.0,19.0,20.0,15.0,18.0,
1170,12,8,18,8,8,8.0,18.0,14.0,17.0,17.0,12.0,16.0,
1170,13,13,19,6,6,8.0,19.0,13.0,16.0,15.0,14.0,13.0,
1170,14,14,24,8,24,18.0,22.0,13.0,14.0,14.0,8.0,12.0,
1170,15,15,25,6,23,17.0,25.0,17.0,9.0,15.0,12.0,6.0,15.0
1170,16,13,25,7,20,17.0,25.0,9.0,13.0,13.0,7.0,16.0,
1170,17,13,26,6,19,16.0,26.0,13.0,10.0,13.0,6.0,13.0,
1170,18,3,20,3,16,17.0,20.0,3.0,14.0,13.0,12.0,10.0,
1170,19,8,20,8,15,17.0,18.0,20.0,16.0,11.0,8.0,9.0,
1170,20,12,20,3,14,13.0,20.0,17.0,12.0,6.0,12.0,3.0,5.0
1170,21,11,20,3,13,11.0,20.0,17.0,11.0,3.0,12.0,4.0,
1170,22,9,20,9,13,10.0,20.0,19.0,12.0,9.0,,,
1170,23,3,20,3,15,20.0,19.0,12.0,7.0,3.0,,,
1171,0,7,45,7,21,9.0,7.0,13.0,11.0,40.0,45.0,22.0,25.0
1171,1,6,45,6,25,10.0,6.0,19.0,11.0,44.0,45.0,24.0,26.0
1171,2,7,47,7,24,7.0,7.0,17.0,10.0,45.0,47.0,25.0,26.0
1171,3,7,47,7,23,8.0,7.0,18.0,10.0,45.0,47.0,25.0,26.0
1171,4,8,47,8,23,8.0,8.0,18.0,11.0,45.0,47.0,25.0,25.0
1171,5,9,47,9,23,9.0,9.0,18.0,10.0,44.0,47.0,25.0,24.0
1171,6,8,47,8,22,9.0,8.0,18.0,10.0,44.0,47.0,25.0,24.0
1171,7,9,47,8,21,9.0,8.0,17.0,9.0,44.0,47.0,24.0,22.0
1171,8,8,44,8,21,8.0,8.0,17.0,9.0,44.0,29.0,24.0,22.0
1171,9,6,43,6,20,6.0,7.0,17.0,10.0,43.0,13.0,21.0,22.0
1171,10,3,41,3,18,3.0,5.0,15.0,9.0,41.0,13.0,23.0,22.0
1171,11,6,37,6,16,6.0,15.0,10.0,37.0,11.0,18.0,22.0,
1171,12,15,33,5,15,5.0,15.0,10.0,33.0,11.0,19.0,22.0,
1171,13,10,32,5,10,14.0,5.0,32.0,10.0,21.0,16.0,,
1171,14,3,33,3,17,16.0,3.0,33.0,12.0,20.0,19.0,,
1171,15,6,35,6,6,17.0,35.0,11.0,20.0,21.0,,,
1171,16,16,37,3,3,16.0,37.0,6.0,22.0,16.0,,,
1171,17,15,43,4,7,15.0,4.0,43.0,6.0,25.0,15.0,,
1171,18,3,43,3,7,3.0,3.0,11.0,43.0,6.0,24.0,8.0,
1171,19,4,46,4,6,10.0,46.0,4.0,24.0,8.0,,,
1171,20,3,44,3,8,5.0,12.0,3.0,44.0,4.0,26.0,13.0,
1171,21,6,45,4,9,4.0,6.0,6.0,45.0,5.0,23.0,9.0,
1171,22,11,44,4,11,9.0,11.0,6.0,44.0,4.0,19.0,10.0,
1171,23,7,48,3,12,8.0,3.0,13.0,7.0,48.0,7.0,23.0,11.0
1172,0,10,33,10,10,33.0,16.0,20.0,27.0,30.0,10.0,13.0,11.0
1172,1,11,34,11,11,34.0,20.0,28.0,27.0,30.0,11.0,19.0,11.0
1172,2,20,36,12,12,36.0,20.0,28.0,26.0,34.0,14.0,20.0,15.0
1172,3,12,34,12,12,34.0,21.0,29.0,27.0,33.0,17.0,19.0,16.0
1172,4,17,36,15,15,36.0,21.0,29.0,27.0,36.0,17.0,20.0,17.0
1172,5,20,37,16,16,35.0,22.0,30.0,27.0,37.0,20.0,20.0,17.0
1172,6,17,36,17,17,35.0,24.0,31.0,28.0,36.0,19.0,25.0,17.0
1172,7,25,36,15,17,34.0,25.0,30.0,30.0,36.0,21.0,25.0,15.0
1172,8,8,36,8,18,31.0,8.0,33.0,27.0,36.0,20.0,22.0,15.0
1172,9,3,32,3,17,30.0,3.0,31.0,24.0,32.0,18.0,19.0,15.0
1172,10,4,31,4,17,30.0,4.0,29.0,8.0,31.0,19.0,23.0,18.0
1172,11,4,32,4,9,32.0,29.0,11.0,12.0,4.0,21.0,16.0,
1172,12,6,23,6,6,23.0,20.0,8.0,12.0,7.0,19.0,14.0,
1172,13,3,21,3,3,3.0,21.0,8.0,11.0,5.0,18.0,12.0,
1172,14,6,18,6,9,6.0,18.0,8.0,6.0,16.0,15.0,,
1172,15,6,21,6,6,7.0,21.0,6.0,6.0,13.0,17.0,,
1172,16,4,22,3,8,3.0,4.0,16.0,5.0,4.0,10.0,22.0,
1172,17,5,11,3,5,3.0,6.0,11.0,5.0,4.0,9.0,6.0,
1172,18,3,14,3,7,3.0,8.0,14.0,5.0,3.0,7.0,11.0,
1172,19,6,18,4,9,6.0,7.0,18.0,6.0,4.0,6.0,6.0,
1172,20,7,16,3,7,8.0,7.0,16.0,9.0,8.0,3.0,7.0,
1172,21,4,20,4,4,4.0,7.0,20.0,14.0,9.0,6.0,9.0,5.0
1172,22,7,24,4,7,10.0,7.0,24.0,17.0,7.0,8.0,9.0,4.0
1172,23,6,26,5,9,14.0,7.0,26.0,20.0,6.0,5.0,6.0,10.0
1173,0,24,40,8,24,40.0,15.0,32.0,29.0,8.0,25.0,24.0,23.0
1173,1,18,38,9,18,38.0,18.0,36.0,31.0,9.0,22.0,25.0,25.0
1173,2,25,39,15,18,39.0,21.0,36.0,25.0,15.0,24.0,23.0,25.0
1173,3,15,38,15,15,38.0,21.0,37.0,26.0,20.0,31.0,27.0,30.0
1173,4,30,41,13,13,41.0,23.0,39.0,26.0,22.0,30.0,28.0,30.0
1173,5,13,42,13,13,39.0,19.0,42.0,25.0,20.0,30.0,28.0,33.0
1173,6,12,41,12,12,38.0,17.0,41.0,25.0,19.0,30.0,28.0,33.0
1173,7,13,40,13,13,39.0,17.0,40.0,27.0,18.0,29.0,25.0,34.0
1173,8,14,41,14,14,38.0,18.0,41.0,26.0,25.0,30.0,23.0,34.0
1173,9,18,41,18,18,38.0,21.0,41.0,27.0,24.0,31.0,26.0,35.0
1173,10,9,36,9,9,31.0,18.0,36.0,27.0,21.0,30.0,26.0,33.0
1173,11,26,32,7,7,30.0,16.0,26.0,22.0,11.0,26.0,23.0,32.0
1173,12,5,31,5,19,23.0,9.0,28.0,18.0,5.0,20.0,24.0,31.0
1173,13,17,33,6,17,19.0,6.0,33.0,7.0,17.0,20.0,23.0,24.0
1173,14,4,24,4,7,17.0,4.0,23.0,5.0,18.0,19.0,24.0,20.0
1173,15,6,22,6,6,19.0,16.0,19.0,6.0,18.0,22.0,21.0,13.0
1173,16,16,24,5,5,24.0,16.0,22.0,21.0,23.0,23.0,16.0,
1173,17,17,22,9,22,17.0,17.0,19.0,18.0,18.0,9.0,,
1173,18,14,22,11,14,22.0,16.0,18.0,14.0,16.0,11.0,14.0,
1173,19,14,30,7,14,22.0,14.0,24.0,11.0,21.0,30.0,7.0,15.0
1173,20,15,28,5,15,18.0,15.0,28.0,11.0,18.0,26.0,5.0,
1173,21,5,34,5,18,19.0,15.0,34.0,17.0,25.0,28.0,9.0,5.0
1173,22,15,27,5,20,15.0,15.0,27.0,20.0,23.0,25.0,5.0,7.0
1173,23,10,31,10,19,10.0,15.0,25.0,17.0,23.0,31.0,14.0,12.0
1174,0,14,18,3,9,14.0,11.0,7.0,18.0,14.0,3.0,6.0,
1174,1,13,16,5,7,16.0,9.0,6.0,13.0,13.0,5.0,,
1174,2,4,15,4,4,15.0,9.0,4.0,12.0,12.0,,,
1174,3,14,14,4,4,14.0,9.0,14.0,12.0,,,,
1174,4,13,14,4,6,14.0,8.0,13.0,13.0,4.0,,,
1174,5,3,16,3,7,15.0,9.0,16.0,12.0,3.0,,,
1174,6,3,16,3,6,16.0,10.0,15.0,12.0,3.0,,,
1174,7,3,18,3,7,18.0,11.0,3.0,14.0,14.0,3.0,,
1174,8,13,19,3,7,19.0,13.0,3.0,13.0,13.0,3.0,,
1174,9,3,22,3,9,19.0,22.0,3.0,18.0,13.0,8.0,,
1174,10,5,24,5,11,22.0,24.0,5.0,18.0,10.0,7.0,5.0,
1174,11,6,22,3,3,10.0,21.0,22.0,6.0,18.0,11.0,6.0,9.0
1174,12,20,26,7,7,12.0,26.0,20.0,9.0,20.0,13.0,10.0,14.0
1174,13,6,23,5,7,6.0,20.0,15.0,6.0,23.0,12.0,5.0,18.0
1174,14,5,22,5,9,6.0,18.0,14.0,5.0,22.0,13.0,21.0,
1174,15,4,20,4,10,5.0,12.0,11.0,4.0,20.0,10.0,4.0,13.0
1174,16,12,18,3,11,3.0,12.0,10.0,18.0,12.0,13.0,,
1174,17,8,18,3,13,7.0,8.0,11.0,18.0,15.0,3.0,8.0,
1174,18,8,20,3,15,10.0,3.0,8.0,8.0,20.0,13.0,4.0,9.0
1174,19,7,20,3,12,11.0,3.0,7.0,7.0,20.0,15.0,5.0,7.0
1174,20,13,20,4,13,11.0,12.0,6.0,20.0,13.0,4.0,5.0,
1174,21,7,21,7,14,10.0,10.0,7.0,21.0,15.0,7.0,8.0,
1174,22,14,19,3,14,9.0,3.0,6.0,7.0,19.0,14.0,12.0,
1174,23,3,17,3,12,11.0,3.0,5.0,7.0,17.0,13.0,3.0,8.0
1177,0,7,34,5,31,7.0,7.0,29.0,34.0,22.0,34.0,5.0,12.0
1177,1,8,36,8,31,11.0,8.0,27.0,34.0,26.0,36.0,9.0,16.0
1177,2,7,37,7,31,14.0,7.0,28.0,33.0,30.0,37.0,10.0,17.0
1177,3,7,40,7,32,15.0,7.0,31.0,33.0,29.0,40.0,9.0,17.0
1177,4,8,40,8,32,15.0,8.0,31.0,34.0,29.0,40.0,10.0,17.0
1177,5,8,41,8,32,15.0,8.0,31.0,33.0,30.0,41.0,9.0,17.0
1177,6,8,40,8,31,16.0,8.0,30.0,33.0,28.0,40.0,8.0,17.0
1177,7,17,40,6,31,17.0,8.0,30.0,34.0,27.0,40.0,6.0,17.0
1177,8,18,39,6,30,18.0,8.0,29.0,31.0,26.0,39.0,6.0,18.0
1177,9,29,36,6,29,19.0,7.0,30.0,29.0,26.0,36.0,6.0,20.0
1177,10,4,35,4,29,18.0,6.0,28.0,27.0,21.0,35.0,4.0,22.0
1177,11,15,34,15,30,15.0,22.0,27.0,26.0,21.0,34.0,17.0,
1177,12,18,32,12,30,12.0,18.0,28.0,23.0,18.0,32.0,18.0,
1177,13,8,30,8,30,8.0,16.0,28.0,22.0,13.0,14.0,12.0,
1177,14,6,32,6,32,6.0,16.0,28.0,20.0,8.0,11.0,10.0,
1177,15,4,30,4,30,8.0,17.0,24.0,23.0,4.0,9.0,10.0,
1177,16,3,29,3,29,4.0,17.0,25.0,22.0,3.0,5.0,15.0,
1177,17,21,30,3,30,3.0,21.0,28.0,21.0,5.0,18.0,,
1177,18,5,31,5,31,16.0,27.0,26.0,17.0,5.0,18.0,,
1177,19,19,34,3,34,3.0,19.0,26.0,22.0,23.0,7.0,19.0,
1177,20,3,28,3,23,3.0,19.0,28.0,21.0,26.0,8.0,16.0,
1177,21,8,27,8,21,19.0,27.0,22.0,26.0,8.0,16.0,,
1177,22,29,29,4,20,4.0,19.0,29.0,25.0,29.0,9.0,7.0,22.0
1177,23,12,33,4,21,4.0,19.0,32.0,31.0,33.0,12.0,12.0,25.0
1178,0,13,25,5,5,9.0,13.0,11.0,13.0,10.0,25.0,17.0,17.0
1178,1,7,23,7,7,9.0,12.0,10.0,14.0,7.0,23.0,16.0,16.0
1178,2,15,20,8,8,10.0,12.0,10.0,15.0,9.0,20.0,15.0,15.0
1178,3,8,19,8,8,10.0,12.0,8.0,17.0,12.0,19.0,15.0,17.0
1178,4,9,22,9,9,9.0,12.0,9.0,18.0,10.0,22.0,16.0,15.0
1178,5,9,22,8,9,9.0,13.0,8.0,17.0,10.0,22.0,16.0,16.0
1178,6,7,22,7,7,9.0,13.0,8.0,17.0,10.0,22.0,15.0,16.0
1178,7,9,21,7,7,9.0,13.0,9.0,18.0,12.0,21.0,17.0,16.0
1178,8,11,22,7,7,10.0,11.0,11.0,17.0,12.0,22.0,18.0,17.0
1178,9,19,23,7,7,10.0,12.0,11.0,20.0,15.0,23.0,19.0,19.0
1178,10,17,21,8,8,13.0,10.0,9.0,21.0,15.0,21.0,17.0,17.0
1178,11,12,22,8,8,13.0,12.0,10.0,21.0,15.0,22.0,12.0,16.0
1178,12,14,25,5,5,14.0,14.0,9.0,22.0,15.0,25.0,14.0,17.0
1178,13,6,23,6,6,13.0,11.0,7.0,21.0,18.0,23.0,14.0,22.0
1178,14,5,29,5,5,12.0,11.0,6.0,15.0,20.0,29.0,13.0,23.0
1178,15,8,27,8,8,12.0,13.0,9.0,16.0,18.0,27.0,11.0,20.0
1178,16,12,22,8,10,16.0,12.0,8.0,13.0,15.0,22.0,12.0,16.0
1178,17,16,21,3,7,16.0,16.0,3.0,13.0,15.0,21.0,9.0,17.0
1178,18,14,22,6,12,18.0,6.0,8.0,14.0,22.0,14.0,16.0,
1178,19,13,19,5,12,19.0,7.0,5.0,13.0,19.0,14.0,13.0,
1178,20,7,19,7,14,19.0,7.0,7.0,9.0,19.0,13.0,12.0,
1178,21,8,20,8,12,19.0,8.0,8.0,20.0,18.0,13.0,13.0,
1178,22,13,25,9,13,12.0,19.0,9.0,10.0,22.0,25.0,17.0,13.0
1178,23,11,25,11,16,14.0,19.0,11.0,12.0,25.0,25.0,19.0,11.0
1180,0,11,31,11,23,21.0,27.0,29.0,31.0,19.0,28.0,11.0,22.0
1180,1,29,32,12,22,24.0,28.0,29.0,32.0,18.0,29.0,12.0,27.0
1180,2,27,32,13,22,24.0,26.0,32.0,32.0,21.0,27.0,13.0,27.0
1180,3,22,31,13,22,22.0,26.0,30.0,29.0,19.0,31.0,13.0,26.0
1180,4,13,32,13,21,23.0,25.0,28.0,30.0,20.0,32.0,13.0,26.0
1180,5,14,32,14,21,23.0,25.0,29.0,31.0,17.0,32.0,14.0,27.0
1180,6,27,32,14,21,23.0,24.0,27.0,31.0,17.0,32.0,14.0,27.0
1180,7,21,33,15,21,21.0,23.0,26.0,30.0,15.0,33.0,16.0,27.0
1180,8,21,33,14,21,18.0,21.0,24.0,30.0,16.0,33.0,14.0,29.0
1180,9,23,31,13,22,16.0,23.0,23.0,29.0,14.0,31.0,13.0,30.0
1180,10,28,29,15,21,17.0,24.0,18.0,28.0,16.0,28.0,15.0,29.0
1180,11,27,34,13,21,20.0,27.0,23.0,27.0,16.0,29.0,13.0,34.0
1180,12,28,30,9,20,21.0,28.0,28.0,25.0,19.0,30.0,9.0,24.0
1180,13,22,32,11,22,27.0,32.0,30.0,24.0,22.0,23.0,11.0,25.0
1180,14,26,34,8,22,30.0,34.0,33.0,26.0,30.0,26.0,8.0,21.0
1180,15,21,31,5,21,30.0,30.0,31.0,24.0,26.0,25.0,5.0,21.0
1180,16,23,30,6,23,30.0,29.0,28.0,27.0,23.0,30.0,6.0,22.0
1180,17,27,36,10,27,27.0,28.0,28.0,21.0,18.0,36.0,10.0,25.0
1180,18,24,36,15,21,24.0,28.0,20.0,24.0,16.0,36.0,15.0,22.0
1180,19,26,33,10,25,26.0,27.0,17.0,23.0,13.0,33.0,10.0,26.0
1180,20,24,34,7,27,25.0,30.0,24.0,22.0,7.0,34.0,11.0,24.0
1180,21,28,32,12,29,29.0,30.0,23.0,28.0,22.0,32.0,12.0,28.0
1180,22,26,33,15,29,26.0,30.0,26.0,31.0,22.0,33.0,15.0,29.0
1180,23,35,38,20,31,26.0,33.0,34.0,35.0,29.0,38.0,20.0,35.0
1181,0,9,9,3,8,9.0,6.0,9.0,9.0,3.0,,,
1181,1,9,9,3,8,9.0,6.0,9.0,9.0,3.0,,,
1181,2,9,9,4,8,9.0,6.0,9.0,9.0,4.0,,,
1181,3,8,9,4,8,8.0,7.0,9.0,9.0,4.0,,,
1181,4,8,11,3,8,8.0,7.0,11.0,10.0,4.0,3.0,,
1181,5,7,10,3,9,7.0,7.0,9.0,10.0,4.0,3.0,,
1181,6,7,10,3,9,7.0,7.0,9.0,10.0,5.0,3.0,,
1181,7,4,10,4,9,7.0,7.0,10.0,10.0,4.0,5.0,4.0,
1181,8,5,11,4,9,7.0,7.0,10.0,11.0,5.0,5.0,4.0,
1181,9,4,11,4,10,7.0,7.0,10.0,11.0,4.0,5.0,4.0,
1181,10,11,11,3,10,7.0,8.0,11.0,11.0,3.0,5.0,4.0,
1181,11,10,11,3,10,7.0,8.0,10.0,11.0,3.0,5.0,4.0,
1181,12,8,11,5,10,8.0,8.0,11.0,11.0,5.0,,,
1181,13,8,12,5,10,8.0,8.0,12.0,9.0,5.0,,,
1181,14,9,11,3,10,9.0,8.0,11.0,9.0,3.0,5.0,,
1181,15,9,10,4,10,9.0,7.0,10.0,9.0,4.0,,,
1181,16,10,10,4,10,8.0,7.0,10.0,9.0,4.0,,,
1181,17,10,10,4,10,8.0,7.0,10.0,9.0,4.0,,,
1181,18,6,9,6,9,6.0,7.0,8.0,9.0,6.0,,,
1181,19,9,10,5,10,6.0,7.0,9.0,9.0,5.0,,,
1181,20,5,10,5,10,6.0,7.0,8.0,9.0,5.0,,,
1181,21,9,10,5,10,6.0,7.0,9.0,9.0,5.0,,,
1181,22,9,10,5,10,6.0,7.0,9.0,9.0,5.0,,,
1181,23,7,10,4,10,7.0,7.0,9.0,9.0,4.0,,,
1182,0,4,35,4,31,8.0,18.0,26.0,34.0,20.0,35.0,4.0,16.0
1182,1,9,37,9,30,11.0,20.0,25.0,35.0,21.0,37.0,9.0,19.0
1182,2,7,39,7,31,16.0,20.0,24.0,34.0,21.0,39.0,7.0,18.0
1182,3,7,40,7,31,16.0,19.0,25.0,32.0,23.0,40.0,7.0,18.0
1182,4,7,41,7,31,15.0,19.0,24.0,34.0,23.0,41.0,7.0,18.0
1182,5,9,41,9,30,15.0,19.0,23.0,35.0,22.0,41.0,9.0,17.0
1182,6,9,40,9,29,14.0,17.0,24.0,34.0,22.0,40.0,9.0,16.0
1182,7,9,41,9,28,12.0,17.0,26.0,34.0,23.0,41.0,9.0,16.0
1182,8,24,43,10,28,14.0,18.0,24.0,34.0,24.0,43.0,10.0,15.0
1182,9,19,44,12,35,12.0,19.0,25.0,39.0,25.0,44.0,16.0,19.0
1182,10,13,48,13,37,13.0,19.0,31.0,45.0,23.0,48.0,21.0,17.0
1182,11,17,51,17,35,17.0,18.0,27.0,45.0,26.0,51.0,21.0,20.0
1182,12,18,51,16,36,16.0,22.0,30.0,45.0,26.0,51.0,18.0,18.0
1182,13,28,50,15,33,16.0,28.0,28.0,50.0,27.0,50.0,15.0,17.0
1182,14,14,50,14,32,14.0,25.0,23.0,50.0,28.0,48.0,16.0,14.0
1182,15,15,52,11,27,15.0,25.0,23.0,46.0,30.0,52.0,11.0,15.0
1182,16,14,50,14,26,19.0,25.0,23.0,42.0,32.0,50.0,14.0,15.0
1182,17,12,57,11,22,12.0,28.0,22.0,34.0,33.0,57.0,11.0,12.0
1182,18,8,54,8,24,14.0,26.0,23.0,33.0,33.0,54.0,8.0,8.0
1182,19,9,55,9,23,13.0,25.0,22.0,31.0,32.0,55.0,9.0,15.0
1182,20,11,52,11,23,13.0,25.0,25.0,33.0,29.0,52.0,11.0,11.0
1182,21,14,54,9,24,14.0,25.0,23.0,33.0,28.0,54.0,9.0,14.0
1182,22,12,57,12,26,13.0,25.0,27.0,35.0,29.0,57.0,12.0,17.0
1182,23,14,59,14,22,16.0,26.0,31.0,37.0,33.0,59.0,14.0,21.0
1183,0,7,17,5,8,9.0,10.0,17.0,7.0,7.0,15.0,5.0,8.0
1183,1,9,17,6,9,9.0,10.0,17.0,8.0,9.0,15.0,6.0,9.0
1183,2,9,18,6,9,9.0,11.0,18.0,7.0,10.0,16.0,6.0,9.0
1183,3,9,18,7,9,10.0,11.0,18.0,8.0,10.0,17.0,7.0,9.0
1183,4,9,18,7,9,10.0,11.0,18.0,8.0,9.0,17.0,7.0,9.0
1183,5,9,18,7,9,10.0,11.0,18.0,8.0,9.0,17.0,7.0,9.0
1183,6,9,19,8,9,10.0,11.0,19.0,8.0,9.0,17.0,8.0,9.0
1183,7,10,19,7,9,11.0,12.0,19.0,8.0,10.0,17.0,7.0,10.0
1183,8,8,22,8,9,11.0,12.0,18.0,8.0,8.0,17.0,22.0,15.0
1183,9,11,24,7,8,11.0,11.0,17.0,7.0,23.0,16.0,20.0,24.0
1183,10,7,24,7,7,11.0,9.0,17.0,21.0,22.0,15.0,20.0,24.0
1183,11,6,21,6,6,9.0,8.0,16.0,20.0,19.0,14.0,18.0,21.0
1183,12,7,19,7,7,7.0,7.0,16.0,19.0,18.0,13.0,16.0,18.0
1183,13,15,18,6,7,9.0,6.0,15.0,15.0,18.0,13.0,15.0,18.0
1183,14,15,18,4,5,9.0,4.0,15.0,16.0,18.0,12.0,15.0,13.0
1183,15,13,21,4,21,10.0,4.0,13.0,17.0,18.0,13.0,16.0,15.0
1183,16,3,20,3,20,7.0,3.0,10.0,16.0,18.0,13.0,14.0,15.0
1183,17,8,19,8,19,8.0,8.0,15.0,15.0,11.0,12.0,14.0,
1183,18,13,16,8,16,12.0,16.0,8.0,13.0,15.0,13.0,9.0,11.0
1183,19,8,19,8,19,8.0,17.0,8.0,15.0,14.0,12.0,9.0,12.0
1183,20,6,22,6,22,6.0,17.0,7.0,15.0,14.0,13.0,9.0,12.0
1183,21,14,21,6,21,10.0,17.0,6.0,14.0,13.0,14.0,9.0,7.0
1183,22,13,20,6,20,10.0,17.0,6.0,14.0,13.0,13.0,7.0,8.0
1183,23,6,20,6,20,10.0,17.0,6.0,15.0,13.0,14.0,7.0,11.0
1184,0,78,84,33,75,65.0,33.0,78.0,84.0,78.0,54.0,83.0,83.0
1184,1,40,90,40,73,68.0,40.0,78.0,85.0,90.0,60.0,81.0,82.0
1184,2,42,95,42,72,71.0,42.0,78.0,89.0,95.0,63.0,84.0,85.0
1184,3,89,100,43,77,74.0,43.0,82.0,89.0,100.0,66.0,89.0,89.0
1184,4,43,99,43,77,75.0,43.0,82.0,89.0,99.0,65.0,90.0,93.0
1184,5,41,99,41,78,76.0,41.0,82.0,90.0,99.0,67.0,91.0,95.0
1184,6,39,98,39,78,74.0,39.0,79.0,88.0,98.0,65.0,92.0,94.0
1184,7,37,99,37,78,72.0,37.0,76.0,87.0,99.0,66.0,93.0,95.0
1184,8,37,97,37,76,52.0,37.0,73.0,88.0,97.0,65.0,89.0,95.0
1184,9,35,95,35,49,43.0,35.0,69.0,87.0,95.0,66.0,82.0,94.0
1184,10,29,92,29,43,39.0,29.0,65.0,84.0,87.0,66.0,74.0,92.0
1184,11,20,89,20,36,20.0,27.0,56.0,83.0,79.0,60.0,67.0,89.0
1184,12,18,85,18,35,18.0,25.0,51.0,80.0,70.0,52.0,62.0,85.0
1184,13,18,85,18,32,18.0,23.0,53.0,76.0,71.0,47.0,66.0,85.0
1184,14,18,77,18,29,18.0,23.0,55.0,64.0,67.0,44.0,56.0,77.0
1184,15,16,71,16,23,16.0,16.0,54.0,67.0,51.0,45.0,48.0,71.0
1184,16,20,77,15,20,20.0,15.0,53.0,64.0,49.0,48.0,49.0,77.0
1184,17,54,63,11,18,11.0,14.0,54.0,63.0,46.0,54.0,40.0,61.0
1184,18,10,66,10,20,10.0,13.0,53.0,66.0,26.0,51.0,43.0,60.0
1184,19,28,78,14,28,15.0,14.0,59.0,78.0,28.0,53.0,44.0,60.0
1184,20,16,80,16,32,16.0,16.0,56.0,80.0,27.0,56.0,58.0,66.0
1184,21,31,89,17,31,17.0,19.0,65.0,89.0,31.0,56.0,66.0,73.0
1184,22,65,91,18,44,18.0,20.0,76.0,91.0,38.0,65.0,65.0,78.0
1184,23,22,96,22,52,28.0,22.0,81.0,96.0,46.0,75.0,74.0,86.0
1185,0,25,45,19,25,24.0,19.0,36.0,26.0,45.0,42.0,38.0,25.0
1185,1,23,49,23,27,25.0,23.0,35.0,26.0,49.0,43.0,40.0,33.0
1185,2,25,50,25,30,25.0,25.0,36.0,25.0,50.0,44.0,41.0,32.0
1185,3,27,49,27,30,29.0,27.0,36.0,27.0,49.0,45.0,40.0,38.0
1185,4,26,51,26,29,28.0,26.0,35.0,27.0,51.0,49.0,42.0,39.0
1185,5,28,53,26,29,28.0,26.0,36.0,28.0,53.0,48.0,42.0,38.0
1185,6,28,53,26,29,28.0,26.0,36.0,28.0,53.0,48.0,40.0,36.0
1185,7,29,51,25,29,25.0,27.0,34.0,29.0,51.0,49.0,39.0,36.0
1185,8,29,51,25,29,25.0,27.0,33.0,29.0,51.0,49.0,39.0,38.0
1185,9,27,49,25,28,25.0,27.0,31.0,27.0,49.0,48.0,36.0,37.0
1185,10,29,49,23,29,23.0,28.0,33.0,29.0,45.0,49.0,34.0,40.0
1185,11,23,48,23,29,23.0,25.0,37.0,32.0,47.0,48.0,27.0,42.0
1185,12,19,50,19,26,19.0,25.0,36.0,29.0,45.0,50.0,23.0,39.0
1185,13,18,45,18,22,18.0,24.0,36.0,26.0,45.0,42.0,23.0,39.0
1185,14,24,41,19,22,19.0,21.0,32.0,24.0,41.0,39.0,24.0,36.0
1185,15,22,42,13,18,13.0,19.0,31.0,22.0,42.0,30.0,22.0,39.0
1185,16,12,41,12,16,15.0,12.0,25.0,21.0,41.0,26.0,23.0,37.0
1185,17,21,39,12,14,16.0,12.0,24.0,21.0,39.0,26.0,21.0,37.0
1185,18,11,38,11,11,17.0,16.0,18.0,22.0,38.0,26.0,23.0,33.0
1185,19,20,42,10,10,17.0,19.0,20.0,20.0,42.0,24.0,28.0,33.0
1185,20,13,38,13,13,19.0,21.0,25.0,20.0,38.0,23.0,28.0,27.0
1185,21,20,40,17,20,18.0,21.0,23.0,17.0,40.0,20.0,26.0,29.0
1185,22,15,40,15,20,18.0,21.0,25.0,19.0,40.0,15.0,26.0,34.0
1185,23,25,43,13,22,19.0,21.0,23.0,25.0,43.0,13.0,25.0,33.0
1186,0,21,32,9,9,21.0,21.0,24.0,28.0,32.0,14.0,29.0,17.0
1186,1,9,39,9,9,22.0,21.0,29.0,30.0,39.0,14.0,35.0,20.0
1186,2,24,42,9,9,24.0,24.0,31.0,31.0,42.0,16.0,36.0,20.0
1186,3,31,42,9,9,27.0,24.0,31.0,31.0,42.0,17.0,36.0,20.0
